Transaction ID,Date,id,Gender_x,Age_x,Product Category,Quantity,Price per Unit,Total Amount,Age_y,Gender_y,Annual_Income,Total_Spend,Years_as_Customer,Num_of_Purchases,Average_Transaction_Amount,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Last_Purchase_Days_Ago,Email_Opt_In,Promotion_Response,Target_Churn,_merge
920,2/22/2023,920,Female,28,Beauty,3,25,75,44,Other,89.45,235.52,17,14,160.98,6,2,3,82,FALSE,Unsubscribed,FALSE,both
921,1/7/2023,921,Male,51,Electronics,3,25,75,57,Female,115.68,2178.21,14,55,201.49,0,2,1,158,TRUE,Unsubscribed,FALSE,both
922,10/21/2023,922,Male,41,Electronics,1,50,50,40,Other,136.12,7029.89,14,64,88.4,2,0,1,227,FALSE,Responded,FALSE,both
923,5/26/2023,923,Male,32,Beauty,3,300,900,37,Male,189.37,5838.93,15,58,74.03,5,1,4,156,TRUE,Responded,FALSE,both
924,8/29/2023,924,Male,55,Beauty,2,50,100,23,Female,123.61,2818.49,17,48,177.47,9,0,5,167,FALSE,Responded,FALSE,both
925,9/3/2023,925,Male,25,Electronics,1,300,300,54,Other,130.59,4399.59,4,12,377.38,1,2,5,247,TRUE,Responded,TRUE,both
926,8/14/2023,926,Male,22,Electronics,1,30,30,37,Male,32.21,6645.37,14,86,43.31,8,3,4,10,TRUE,Responded,FALSE,both
927,6/24/2023,927,Male,43,Electronics,4,500,2000,54,Male,191.4,1358.15,7,65,39.16,0,2,1,315,FALSE,Responded,TRUE,both
928,4/5/2023,928,Female,35,Clothing,4,300,1200,23,Female,115.05,4379.57,19,42,407.43,6,3,1,254,FALSE,Ignored,TRUE,both
929,1/27/2023,929,Female,23,Beauty,3,25,75,46,Other,164.23,4224.58,2,18,266.86,9,0,3,291,FALSE,Unsubscribed,FALSE,both
930,5/10/2023,930,Male,54,Clothing,4,50,200,30,Male,29.05,5471.75,9,18,431.29,6,2,5,251,TRUE,Unsubscribed,FALSE,both
931,9/2/2023,931,Male,30,Beauty,4,30,120,44,Female,95.76,5266.95,15,34,310.61,5,2,3,56,FALSE,Responded,TRUE,both
932,2/28/2023,932,Female,45,Beauty,4,25,100,67,Male,66.26,3740.49,19,41,48.44,3,0,3,176,TRUE,Unsubscribed,FALSE,both
933,2/3/2023,933,Male,22,Beauty,1,30,30,37,Other,68.06,7651.06,10,36,95.19,3,3,5,218,TRUE,Responded,TRUE,both
934,7/25/2023,934,Male,30,Beauty,1,500,500,30,Male,162.46,765.57,8,35,226.62,6,0,3,150,FALSE,Unsubscribed,FALSE,both
935,9/9/2023,935,Female,34,Beauty,1,50,50,56,Other,132.3,451.83,13,92,102.35,1,2,5,32,FALSE,Ignored,TRUE,both
936,2/7/2023,936,Male,57,Beauty,4,50,200,25,Male,99.15,4260.57,10,33,434.17,4,1,1,12,FALSE,Unsubscribed,FALSE,both
937,10/23/2023,937,Female,62,Beauty,1,500,500,34,Other,21.91,8977.27,17,25,490.55,6,2,1,142,FALSE,Unsubscribed,FALSE,both
938,11/19/2023,938,Male,49,Clothing,4,50,200,47,Male,193.69,2847.94,2,10,313.28,2,0,2,181,FALSE,Responded,TRUE,both
939,12/18/2023,939,Female,46,Electronics,1,300,300,18,Male,193.16,1805.86,18,92,327.92,6,2,3,16,TRUE,Unsubscribed,FALSE,both
940,1/28/2023,940,Female,20,Electronics,1,30,30,41,Female,59.16,9289.26,2,46,445.68,2,3,3,21,TRUE,Ignored,TRUE,both
941,3/19/2023,941,Female,57,Clothing,2,25,50,33,Other,27.44,1765.41,19,27,342.15,2,3,5,361,FALSE,Unsubscribed,TRUE,both
942,3/18/2023,942,Male,51,Clothing,3,500,1500,28,Male,115.44,3810.92,16,14,198.88,3,2,3,145,FALSE,Unsubscribed,TRUE,both
943,10/16/2023,943,Female,57,Clothing,4,300,1200,21,Female,191.25,7317.25,15,37,127.52,2,1,2,39,FALSE,Unsubscribed,FALSE,both
944,6/5/2023,944,Male,44,Clothing,2,25,50,21,Male,183.87,2683.15,8,43,210.58,1,0,4,47,TRUE,Ignored,TRUE,both
945,2/13/2023,945,Male,30,Beauty,1,25,25,34,Female,125.24,2375.51,7,25,483.74,0,0,4,84,TRUE,Ignored,FALSE,both
946,5/8/2023,946,Male,62,Electronics,4,500,2000,66,Male,74.64,4036.91,18,49,49.33,7,1,1,70,FALSE,Ignored,TRUE,both
947,3/2/2023,947,Male,50,Beauty,1,300,300,27,Female,79.39,7894.91,9,52,60.44,1,0,2,275,TRUE,Ignored,TRUE,both
948,10/13/2023,948,Female,23,Electronics,3,25,75,38,Other,181.62,9118.74,16,93,334.59,4,4,1,91,TRUE,Responded,FALSE,both
949,8/2/2023,949,Female,41,Electronics,2,25,50,55,Male,108.52,409.8,2,32,305.97,7,0,5,232,TRUE,Responded,FALSE,both
950,11/7/2023,950,Male,36,Clothing,3,300,900,66,Other,43.6,1734.57,8,33,371.28,1,1,4,97,FALSE,Responded,TRUE,both
951,11/2/2023,951,Male,33,Beauty,2,50,100,35,Other,64.72,9590.15,9,45,451.45,1,4,5,44,TRUE,Responded,TRUE,both
952,11/13/2023,952,Female,57,Clothing,1,25,25,27,Female,69.82,5968.63,9,91,262.13,1,1,2,169,TRUE,Unsubscribed,TRUE,both
953,4/26/2023,953,Male,45,Beauty,3,30,90,62,Other,42.24,5558.96,1,9,181.65,7,0,1,58,TRUE,Responded,TRUE,both
954,9/25/2023,954,Female,50,Electronics,3,300,900,33,Female,103.35,8154.08,10,18,264.97,4,0,1,75,TRUE,Unsubscribed,FALSE,both
955,7/14/2023,955,Male,58,Clothing,1,25,25,56,Female,184.89,493.85,3,23,95.44,6,4,3,224,FALSE,Unsubscribed,TRUE,both
956,8/19/2023,956,Male,30,Clothing,3,500,1500,32,Female,140.38,236.98,1,30,451.17,5,3,2,327,TRUE,Responded,FALSE,both
957,8/15/2023,957,Female,60,Electronics,4,30,120,51,Female,33.05,9678.19,11,1,344.33,8,1,2,295,FALSE,Ignored,FALSE,both
958,6/2/2023,958,Male,62,Electronics,2,25,50,22,Female,20.99,8302.85,9,7,436.63,5,2,1,154,FALSE,Responded,TRUE,both
959,10/29/2023,959,Female,42,Electronics,2,30,60,34,Male,69.72,7499.08,14,80,158.18,5,1,5,124,FALSE,Ignored,TRUE,both
960,8/8/2023,960,Male,59,Clothing,2,30,60,54,Male,85.28,1641.44,4,22,447.94,8,4,3,74,FALSE,Unsubscribed,FALSE,both
961,6/6/2023,961,Male,53,Beauty,4,50,200,25,Other,159.81,4818.38,6,83,84.44,8,1,1,317,TRUE,Unsubscribed,TRUE,both
962,10/19/2023,962,Male,44,Clothing,2,30,60,41,Male,194.06,9379.21,13,68,191.4,5,3,4,101,TRUE,Unsubscribed,TRUE,both
963,11/14/2023,963,Female,55,Beauty,1,50,50,45,Female,89.76,9342.64,1,24,45.07,1,1,3,72,TRUE,Responded,FALSE,both
964,1/31/2023,964,Male,24,Clothing,3,300,900,64,Female,143.6,191.55,4,59,309.44,2,1,3,148,FALSE,Responded,TRUE,both
965,11/9/2023,965,Male,22,Clothing,4,50,200,25,Male,199.08,7549.66,12,12,128.77,0,1,1,262,FALSE,Ignored,TRUE,both
966,2/20/2023,966,Male,60,Electronics,2,500,1000,40,Other,154.22,161.75,1,55,124.79,8,2,4,263,TRUE,Ignored,TRUE,both
967,4/17/2023,967,Male,62,Beauty,1,25,25,52,Other,134.51,9844.59,9,65,496.82,7,3,3,156,TRUE,Ignored,FALSE,both
968,11/17/2023,968,Female,48,Clothing,3,300,900,48,Male,34.05,4227.98,15,25,127.59,8,4,5,241,FALSE,Responded,TRUE,both
969,4/19/2023,969,Female,40,Clothing,3,300,900,34,Female,78.18,9737.84,4,69,261.12,6,3,1,340,TRUE,Unsubscribed,TRUE,both
970,5/16/2023,970,Male,59,Electronics,4,500,2000,45,Female,184.41,3740.69,1,42,312.11,5,1,5,168,FALSE,Ignored,FALSE,both
971,12/5/2023,971,Female,27,Electronics,4,50,200,65,Other,56.18,3002.55,10,35,484.7,9,4,5,249,TRUE,Ignored,TRUE,both
972,2/11/2023,972,Male,49,Beauty,4,25,100,65,Male,171.85,3231.29,7,67,472.46,4,3,1,333,FALSE,Unsubscribed,FALSE,both
973,3/22/2023,973,Male,60,Clothing,1,50,50,68,Female,145.34,7333.72,4,9,211.51,9,3,5,224,TRUE,Ignored,TRUE,both
974,5/3/2023,974,Male,47,Beauty,1,30,30,29,Other,85.94,2076.76,4,36,64.81,6,2,2,242,TRUE,Unsubscribed,FALSE,both
975,3/30/2023,975,Female,56,Clothing,4,50,200,41,Other,115.25,8654.17,16,5,105.09,2,2,4,92,FALSE,Responded,TRUE,both
976,10/10/2023,976,Female,48,Beauty,2,300,600,32,Male,117.71,5946.67,1,68,15.01,1,3,4,123,TRUE,Unsubscribed,TRUE,both
977,2/8/2023,977,Female,35,Electronics,3,25,75,57,Other,148.53,9702.12,7,37,10.46,2,4,5,63,FALSE,Unsubscribed,FALSE,both
978,3/22/2023,978,Female,53,Clothing,3,50,150,48,Female,112.98,9872.14,13,67,390.77,8,1,4,50,TRUE,Unsubscribed,TRUE,both
979,1/2/2023,979,Female,19,Beauty,1,25,25,44,Other,43.95,1933.3,19,13,184.86,8,1,3,308,FALSE,Unsubscribed,TRUE,both
980,7/29/2023,980,Female,31,Electronics,3,25,75,52,Other,159.22,9562.24,6,64,327.74,4,2,3,78,FALSE,Unsubscribed,TRUE,both
981,8/19/2023,981,Female,30,Electronics,2,30,60,35,Other,93.13,560.73,2,90,286,6,1,4,270,TRUE,Ignored,TRUE,both
982,12/19/2023,982,Female,46,Beauty,3,30,90,53,Male,193.36,375.85,18,25,440.83,9,4,2,65,TRUE,Unsubscribed,FALSE,both
983,11/1/2023,983,Female,29,Clothing,1,300,300,25,Female,71.03,9444.26,16,34,291.91,9,0,2,333,FALSE,Responded,TRUE,both
984,8/29/2023,984,Male,56,Clothing,1,500,500,63,Other,67.35,9627.73,9,48,63.97,2,2,1,148,FALSE,Unsubscribed,FALSE,both
985,5/30/2023,985,Female,19,Electronics,2,25,50,66,Male,80.03,1557.75,10,49,440.93,4,1,1,184,TRUE,Unsubscribed,FALSE,both
986,1/17/2023,986,Female,49,Clothing,2,500,1000,55,Other,123.02,4479.92,14,45,364.16,4,3,3,76,TRUE,Unsubscribed,TRUE,both
987,4/29/2023,987,Female,30,Clothing,3,300,900,22,Female,181.08,4991.52,17,57,160.7,5,0,4,317,FALSE,Unsubscribed,TRUE,both
988,5/28/2023,988,Female,63,Clothing,3,25,75,31,Other,51.73,8616.78,10,10,380.14,5,4,5,202,TRUE,Ignored,FALSE,both
989,12/28/2023,989,Female,44,Electronics,1,25,25,55,Male,70.34,6316.38,5,48,202.66,5,4,1,92,TRUE,Responded,TRUE,both
990,5/25/2023,990,Female,58,Beauty,2,500,1000,37,Other,124.7,7768.21,8,5,431.91,7,2,4,56,TRUE,Unsubscribed,FALSE,both
991,12/26/2023,991,Female,34,Clothing,2,50,100,61,Other,101.78,4902.46,6,76,252.84,3,0,2,356,TRUE,Ignored,TRUE,both
992,8/21/2023,992,Female,57,Electronics,2,30,60,26,Other,100.52,6519.3,8,27,306.82,9,1,4,315,FALSE,Responded,FALSE,both
993,2/6/2023,993,Female,48,Electronics,3,50,150,50,Male,167.73,7380.55,4,10,46.12,1,2,2,173,TRUE,Ignored,TRUE,both
994,12/18/2023,994,Female,51,Beauty,2,500,1000,35,Other,186.3,7405.02,2,90,418.46,0,0,1,124,TRUE,Responded,FALSE,both
995,4/30/2023,995,Female,41,Clothing,1,30,30,23,Other,106.64,117.2,10,74,250.92,7,4,3,16,TRUE,Ignored,TRUE,both
996,5/16/2023,996,Male,62,Clothing,1,50,50,54,Male,143.72,1089.09,2,29,77.75,0,3,2,88,TRUE,Ignored,FALSE,both
997,11/17/2023,997,Male,52,Beauty,3,30,90,19,Male,164.19,3700.24,9,90,34.45,6,4,4,352,FALSE,Responded,TRUE,both
998,10/29/2023,998,Female,23,Beauty,4,25,100,47,Female,113.31,705.85,17,69,187.37,7,3,1,172,TRUE,Unsubscribed,FALSE,both
999,12/5/2023,999,Female,36,Electronics,3,50,150,23,Male,72.98,3891.6,7,31,483.8,1,2,5,55,FALSE,Responded,TRUE,both
1000,4/12/2023,1000,Male,47,Electronics,4,30,120,34,Other,134.86,3956.71,15,48,420.91,6,0,1,269,TRUE,Ignored,TRUE,both
